,Src Pt,Dst Pt,Packets,Bytes
120565,54746,8000,5,543
120566,8000,55774,7,561
120567,55774,8000,6,589
120568,8000,56800,7,561
120569,56800,8000,6,589
120570,8000,57826,7,561
120571,57826,8000,6,589
120572,8000,58852,7,561
120573,58852,8000,6,589
120574,8000,59880,7,561
120575,59880,8000,6,589
120576,8000,60927,7,561
120577,60927,8000,6,589
120578,8000,61955,7,561
120579,61955,8000,6,589
120580,8000,62981,7,561
120581,62981,8000,6,589
120582,8000,64012,7,561
120583,64012,8000,6,589
120584,8000,65042,7,561
120585,65042,8000,6,589
120586,8000,49727,7,561
120587,49727,8000,6,589
120588,22,35755,19,3185
120589,35755,22,17,2267
120590,8000,50759,7,561
120591,50759,8000,6,589
120592,8000,51785,7,561
120593,51785,8000,6,589
120594,8000,52811,7,561
120595,52811,8000,6,589
120596,54195,22,18,2319
120597,22,54195,21,3313
120598,45247,80,1,46
120599,80,45247,6,264
120600,9200,57412,1,40
120601,57412,9200,1,46
120602,8000,49909,7,1727
120603,49909,8000,5,533
120604,8000,54167,7,1728
120605,54167,8000,6,579
120606,8000,60200,7,1725
120607,60200,8000,6,579
120608,8000,61273,7,1726
120609,61273,8000,6,579
120610,8000,62383,7,1726
120611,62383,8000,5,533
120612,8000,63411,7,1725
120613,63411,8000,6,579
120614,8000,64475,7,1727
120615,64475,8000,6,579
120616,8000,49216,7,1725
120617,49216,8000,6,579
120618,8000,52067,7,1727
120619,52067,8000,6,579
120620,8000,54747,7,1725
120621,54747,8000,6,579
120622,8000,55775,7,1726
120623,55775,8000,6,579
120624,8000,56801,7,1726
120625,56801,8000,6,579
120626,8000,57827,7,1726
120627,57827,8000,6,579
120628,8000,58853,7,1726
120629,58853,8000,6,579
120630,8000,59881,7,1726
120631,59881,8000,6,579
120632,8000,60928,7,1726
120633,60928,8000,6,579
120634,8000,61956,7,1726
120635,61956,8000,6,579
120636,8000,62982,7,1726
120637,62982,8000,5,533
120638,8000,64013,7,1727
120639,64013,8000,6,579
120640,8000,65043,7,1727
120641,65043,8000,6,579
120642,8000,49728,7,1727
120643,49728,8000,6,579
120644,8000,50760,7,1727
120645,50760,8000,6,579
120646,8000,51786,7,1727
120647,51786,8000,6,579
120648,8000,52812,7,1727
120649,52812,8000,6,579
120650,24573,5358,1,46
120651,5358,24573,1,40
120652,38045,22,17,2267
120653,22,38045,19,3185
120654,445,57681,3,120
120655,57681,445,3,144
120656,26687,22,7,381
120657,22,26687,9,4445
120658,36632,22,6,335
120659,22,36632,7,2430
120660,42525,22,2,127
120661,22,42525,9,4552
120662,22,40940,19,3185
120663,40940,22,17,2267
120664,10791,7547,1,46
120665,7547,10791,1,40
120666,14569,22,10,625
120667,22,14569,16,2147
120668,38576,22,24,2900
120669,22,38576,26,3745
120670,22,58333,19,3185
120671,58333,22,17,2267
120672,51187,22,16,2231
120673,22,51187,21,3301
120674,32810,22,11,1772
120675,22,32810,15,3681
120676,418,80,1,46
120677,80,418,6,264
120678,19966,22,24,2899
120679,22,19966,26,3745
120680,0,8,1,46
120681,0,0,1,32
120682,22,64607,5,1285
120683,64607,22,6,340
120684,59057,22,15,2163
120685,22,59057,19,3185
120686,22,52415,26,3745
120687,52415,22,26,2987
120688,30534,80,1,46
120689,80,30534,6,264
120690,20607,7547,1,46
120691,7547,20607,1,40
120692,22,35825,19,3185
120693,35825,22,17,2267
120694,65317,23,1,46
120695,23,65317,1,40
120696,22,56988,19,3185
120697,56988,22,17,2283
120698,1627,445,3,144
120699,445,1627,3,120
120700,24808,80,1,46
120701,80,24808,6,264
120702,49276,22,12,1808
120703,22,49276,13,2185
120704,61344,22,5,277
120705,22,61344,11,8429
120706,64816,22,24,2900
120707,22,64816,26,3745
120708,17713,22,7,653
120709,22,17713,7,2389
120710,63858,22,17,2447
120711,22,63858,25,4713
120712,61247,80,1,46
120713,80,61247,6,264
120714,1600,22,25,2952
120715,22,1600,27,4645
120716,20094,80,1,46
120717,80,20094,6,264
120718,58801,22,17,2261
120719,22,58801,20,3249
120720,46316,7547,1,46
120721,7547,46316,1,40
120722,59493,22,15,1739
120723,22,59493,14,2625
120724,29549,22,5,262
120725,22,29549,4,310
120726,5155,5062,1,445
120727,0,3,1,473
120728,49145,22,16,2019
120729,22,49145,14,2721
120730,22,55579,19,3185
120731,55579,22,17,2267
120732,39624,22,24,2900
120733,22,39624,26,3745
120734,51695,22,24,2918
120735,22,51695,26,3745
120736,36787,22,20,2575
120737,22,36787,26,3801
120738,45134,80,1,46
120739,80,45134,6,264
120740,10316,22,8,433
120741,22,10316,11,4569
120742,22,44807,19,3185
120743,44807,22,15,2163
120744,40117,22,16,2503
120745,22,40117,21,4149
120746,22,53150,19,3185
120747,53150,22,17,2267
120748,20875,5358,1,46
120749,5358,20875,1,40
120750,45053,22,15,2157
120751,22,45053,20,3249
120752,42281,22,12,1637
120753,22,42281,15,2877
120754,34962,22,15,2179
120755,22,34962,19,3185
120756,22,42468,19,3185
120757,42468,22,17,2267
120758,23,32487,1,40
120759,32487,23,1,46
120760,23473,22,16,2227
120761,22,23473,20,4225
120762,49969,80,1,46
120763,80,49969,6,264
120764,58038,22,7,441
120765,22,58038,8,1564
120766,22,44868,19,3185
120767,44868,22,21,2475
120768,17368,22,3,182
120769,22,17368,6,409
120770,22,21873,26,3745
120771,21873,22,26,2993
120772,49115,22,8,1365
120773,22,49115,12,3493
120774,52880,22,6,359
120775,22,52880,4,1233
120776,22,31028,1,48
120777,31028,22,2,94
120778,30750,80,1,46
120779,80,30750,6,264
120780,4748,22,13,3043
120781,22,4748,21,3321
120782,25634,80,1,46
120783,80,25634,6,264
120784,55600,22,2,92
120785,22,55600,1,44
120786,33754,80,1,40
120787,80,33754,1,46
120788,43554,22,6,355
120789,22,43554,10,2586
120790,59436,22,12,1923
120791,22,59436,18,3310
120792,32887,80,1,46
120793,80,32887,6,264
120794,22,5505,29,4033
120795,5505,22,25,3019
120796,29560,22,7,1301
120797,22,29560,11,4413
120798,22,50607,19,3185
120799,50607,22,15,2163
120800,60679,23,1,46
120801,23,60679,1,40
120802,22,35162,19,3185
120803,35162,22,17,2267
120804,4456,22,2,92
120805,22,4456,1,44
120806,62092,80,1,46
120807,80,62092,6,264
120808,50440,22,13,1960
120809,22,50440,14,2249
120810,20675,23,1,46
120811,23,20675,1,40
120812,22,38900,19,3185
120813,38900,22,19,2371
120814,62280,80,1,46
120815,80,62280,6,264
120816,39467,23,1,46
120817,23,39467,1,40
120818,45815,445,3,144
120819,445,45815,3,120
120820,22,17058,5,1285
120821,17058,22,6,340
120822,46180,22,17,1988
120823,22,46180,23,3545
120824,35443,80,1,46
120825,80,35443,6,264
120826,54851,22,17,2267
120827,22,54851,19,3185
120828,445,2649,3,120
120829,2649,445,3,144
120830,22,47171,12,2133
120831,47171,22,16,2016
120832,38376,22,17,2283
120833,22,38376,19,3185
120834,15914,22,6,377
120835,22,15914,9,3539
120836,46024,22,16,2299
120837,22,46024,20,3249
120838,14100,23,1,46
120839,23,14100,1,40
120840,26611,22,6,359
120841,22,26611,4,1233
120842,5358,30425,1,40
120843,30425,5358,1,46
120844,22,40799,19,3185
120845,40799,22,17,2283
120846,23,25390,1,40
120847,25390,23,1,46
120848,20698,80,1,46
120849,80,20698,6,264
120850,50005,631,1,46
120851,631,50005,1,40
120852,58309,22,28,3841
120853,22,58309,31,5013
120854,22,41620,19,3185
120855,41620,22,17,2267
120856,52954,22,27,3172
120857,22,52954,30,4169
120858,15815,7547,1,46
120859,7547,15815,1,40
120860,13915,23,1,46
120861,23,13915,1,40
120862,30771,80,1,46
120863,80,30771,6,264
120864,22,44932,19,3185
120865,44932,22,15,2163
120866,10475,5358,1,46
120867,5358,10475,1,40
120868,49354,22,18,2403
120869,22,49354,21,3369
120870,62442,22,15,1724
120871,22,62442,14,2625
120872,62160,7547,1,46
120873,7547,62160,1,40
120874,27800,22,24,2912
120875,22,27800,26,3745
120876,41723,22,17,2267
120877,22,41723,19,3185
120878,10112,22,6,329
120879,22,10112,10,4522
120880,35641,80,1,46
120881,80,35641,6,264
120882,1047,445,3,144
120883,445,1047,3,120
120884,29162,22,18,2471
120885,22,29162,28,4085
120886,22,40250,19,3185
120887,40250,22,22,2527
120888,60817,22,17,2279
120889,22,60817,20,3305
120890,52926,22,17,2267
120891,22,52926,20,3237
120892,22,47026,19,3185
120893,47026,22,17,2267
120894,36320,80,1,46
120895,80,36320,6,264
120896,22,49439,5,1285
120897,49439,22,6,340
120898,43221,22,15,2163
120899,22,43221,19,3185
120900,60366,22,17,2267
120901,22,60366,19,3185
120902,5330,5060,1,443
120903,0,3,1,471
120904,51671,80,1,46
120905,80,51671,6,264
120906,80,108,6,264
120907,108,80,1,46
120908,22,47069,20,3249
120909,47069,22,15,2157
120910,22,11355,26,3745
120911,11355,22,24,2883
120912,12687,22,5,283
120913,22,12687,13,8617
120914,24150,1900,1,122
120915,0,3,1,150
120916,22,52023,21,4277
120917,52023,22,16,2863
120918,22185,80,1,46
120919,80,22185,6,264
120920,3399,47658,1,40
120921,47658,3399,2,92
120922,60491,80,2,92
120923,80,60491,1,44
120924,35671,22,17,2267
120925,22,35671,19,3185
120926,33289,80,1,46
120927,80,33289,6,264
120928,22,26010,5,1285
120929,26010,22,6,340
120930,22,41061,20,4213
120931,41061,22,18,2319
120932,22,47150,20,3237
120933,47150,22,15,2163
120934,59540,22,17,2273
120935,22,59540,26,3711
120936,48823,22,7,414
120937,22,48823,8,3487
120938,23,14261,1,40
120939,14261,23,1,46
120940,22,38404,19,3185
120941,38404,22,17,2267
120942,60769,22,16,1785
120943,22,60769,14,2625
120944,22,37029,26,3745
120945,37029,22,24,2916
120946,45826,22,17,2283
120947,22,45826,19,3185
120948,39966,23,1,46
120949,23,39966,1,40
120950,47195,80,1,46
120951,80,47195,6,264
120952,3001,23,1,46
120953,23,3001,1,40
120954,44411,80,1,46
120955,80,44411,6,264
120956,3670,80,13,672
120957,80,3670,7,11967
120958,22,32971,19,3185
120959,32971,22,17,2267
120960,28873,80,2,92
120961,80,28873,12,528
120962,51492,22,12,1808
120963,22,51492,13,2185
120964,22,47961,19,3185
120965,47961,22,17,2267
120966,45118,80,1,46
120967,80,45118,6,264
120968,37965,5358,1,46
120969,5358,37965,1,40
120970,19899,23,1,46
120971,23,19899,1,40
120972,22,36585,26,3745
120973,36585,22,24,2934
120974,198,80,1,46
120975,80,198,6,264
120976,36433,8080,1,46
120977,8080,36433,1,40
120978,23,50837,1,40
120979,50837,23,1,46
120980,24025,22,7,381
120981,22,24025,9,4445
120982,22016,22,7,1029
120983,22,22016,9,4421
120984,49293,22,4,231
120985,22,49293,11,6590
120986,64666,22,16,2223
120987,22,64666,23,4397
120988,43042,80,1,46
120989,80,43042,6,264
120990,37609,22,24,2883
120991,22,37609,26,3745
120992,58171,22,17,2267
120993,22,58171,19,3185
120994,60907,22,18,2165
120995,22,60907,19,3234
120996,50543,22,5,303
120997,22,50543,12,2674
120998,29674,22,4,210
120999,22,29674,6,369
121000,22,38918,19,3185
121001,38918,22,15,2163
121002,22,57450,19,3185
121003,57450,22,17,2267
121004,35252,22,26,3004
121005,22,35252,26,3745
121006,49287,22,6,352
121007,22,49287,11,5693
121008,33388,22,11,1756
121009,22,33388,11,2081
121010,47841,22,17,2267
121011,22,47841,19,3185
121012,22,50130,5,1285
121013,50130,22,6,340
121014,23,32525,1,40
121015,32525,23,1,46
121016,14016,5353,1,74
121017,0,3,1,102
121018,42049,22,15,2163
121019,22,42049,19,3185
121020,42565,22,16,2299
121021,22,42565,21,4149
121022,22586,22,7,381
121023,22,22586,11,4573
121024,37162,3306,1,46
121025,3306,37162,1,40
121026,6047,80,1,46
121027,80,6047,6,264
121028,35306,22,18,2397
121029,22,35306,19,3277
121030,63550,80,1,46
121031,80,63550,6,264
121032,4806,22,16,2917
121033,22,4806,18,2985
121034,21464,22,24,2900
121035,22,21464,26,3745
121036,28820,80,1,46
121037,80,28820,6,264
121038,40642,22,7,1041
121039,22,40642,11,5542
121040,20740,22,25,2949
121041,22,20740,29,4045
121042,31430,22,7,381
121043,22,31430,6,2313
121044,22031,23,1,46
121045,23,22031,1,40
121046,22,47617,12,2133
121047,47617,22,17,2068
121048,49553,22,5,268
121049,22,49553,4,257
121050,40612,22,15,2163
121051,22,40612,19,3185
121052,8245,80,1,46
121053,80,8245,6,264
121054,22,8968,26,3745
121055,8968,22,24,2889
121056,22,53310,19,3185
121057,53310,22,16,2215
121058,12336,23,1,46
121059,23,12336,1,40
121060,35192,22,6,383
121061,22,35192,10,5625
121062,18528,80,1,46
121063,80,18528,6,264
121064,46670,22,3,166
121065,22,46670,6,360
121066,46486,22,8,501
121067,22,46486,12,1800
121068,26574,22,24,2900
121069,22,26574,26,3745
121070,22,38139,20,4085
121071,38139,22,15,2163
121072,22,36686,19,3185
121073,36686,22,15,2163
121074,22,53264,19,3185
121075,53264,22,17,2267
121076,23,58333,1,40
121077,58333,23,1,46
121078,8000,63605,7,561
121079,63605,8000,6,589
121080,8000,64664,7,561
121081,64664,8000,6,589
121082,8000,49363,7,561
121083,49363,8000,6,589
121084,6286,80,1,46
121085,80,6286,6,264
121086,49366,80,1,46
121087,80,49366,6,264
121088,45863,22,6,367
121089,22,45863,7,2422
121090,22,44955,26,3745
121091,44955,22,24,2934
121092,8000,63606,7,1726
121093,63606,8000,6,579
121094,8000,64665,7,1726
121095,64665,8000,6,579
121096,8000,49364,7,1726
121097,49364,8000,6,579
121098,21592,22,28,3294
121099,22,21592,28,3873
121100,61604,22,24,2916
121101,22,61604,26,3745
121102,42070,22,6,322
121103,22,42070,8,481
121104,58555,22,17,2283
121105,22,58555,19,3185
121106,84,80,1,46
121107,80,84,6,264
121108,22,56718,19,3185
121109,56718,22,15,2163
121110,22,54352,19,3185
121111,54352,22,17,2267
121112,8008,22,24,2900
121113,22,8008,26,3745
121114,48004,22,15,2163
121115,22,48004,19,3185
121116,14252,22,15,2163
121117,22,14252,19,3185
121118,22,14903,26,3745
121119,14903,22,24,2883
121120,57473,80,1,46
121121,80,57473,6,264
121122,52419,22,7,381
121123,22,52419,14,8681
121124,52648,22,12,1808
121125,22,52648,14,2517
121126,2166,80,1,46
121127,80,2166,6,264
121128,20648,23,1,46
121129,23,20648,1,40
121130,22,54706,26,3745
121131,54706,22,24,2899
121132,44029,22,3,166
121133,22,44029,5,300
121134,17900,23,1,46
121135,23,17900,1,40
121136,22,47915,19,3185
121137,47915,22,17,2267
121138,22,43435,19,3185
121139,43435,22,15,2163
121140,34856,22,15,2179
121141,22,34856,19,3185
121142,42977,7547,1,46
121143,7547,42977,1,40
121144,22,18719,28,3913
121145,18719,22,25,3089
121146,63561,445,2,96
121147,445,63561,2,80
121148,22,43241,19,3185
121149,43241,22,15,2163
121150,14019,22,6,383
121151,22,14019,10,5584
121152,39002,22,24,2900
121153,22,39002,26,3745
121154,17944,80,1,46
121155,80,17944,6,264
121156,48260,80,1,46
121157,80,48260,6,264
121158,22,53228,28,3873
121159,53228,22,26,3155
121160,62354,22,13,1653
121161,22,62354,13,2585
121162,30320,22,6,361
121163,22,30320,9,3543
121164,60547,80,1,46
121165,80,60547,6,264
121166,7399,22,27,3139
121167,22,7399,27,3809
121168,33729,22,11,1756
121169,22,33729,11,2081
121170,35523,22,13,1632
121171,22,35523,14,2625
121172,62304,22,26,3004
121173,22,62304,26,3745
121174,22,53314,19,3185
121175,53314,22,17,2267
121176,22,55333,19,3185
121177,55333,22,17,2267
121178,33425,80,1,46
121179,80,33425,6,264
121180,8658,22,27,3056
121181,22,8658,26,3745
121182,22970,22,15,2163
121183,22,22970,20,3237
121184,57594,22,24,2899
121185,22,57594,26,3745
121186,23,43849,1,40
121187,43849,23,1,46
121188,33192,22,25,3036
121189,22,33192,27,3809
121190,56044,22,17,2279
121191,22,56044,20,4085
121192,22,25158,26,3745
121193,25158,22,24,2889
121194,32581,22,7,381
121195,22,32581,10,4505
121196,44401,23,2,92
121197,23,44401,1,40
121198,80,3644,7,308
121199,3644,80,2,92
121200,54347,22,21,3631
121201,22,54347,29,5653
121202,19642,22,7,426
121203,22,19642,13,5875
121204,2143,80,1,46
121205,80,2143,6,264
121206,62644,22,24,2900
121207,22,62644,26,3745
121208,34142,22,8,1087
121209,22,34142,10,4485
121210,22,59081,5,1285
121211,59081,22,6,340
121212,7383,80,1,46
121213,80,7383,6,264
121214,23,51972,1,40
121215,51972,23,1,46
121216,38269,22,15,2179
121217,22,38269,19,3185
121218,33002,22,24,2900
121219,22,33002,26,3745
121220,38142,22,17,2267
121221,22,38142,20,3249
121222,52323,22,16,2487
121223,22,52323,21,4149
121224,22,44496,26,3745
121225,44496,22,24,2883
121226,52378,22,15,2163
121227,22,52378,19,3185
121228,40090,8090,1,46
121229,8090,40090,1,40
121230,56355,80,2,92
121231,80,56355,12,528
121232,57958,80,1,46
121233,80,57958,6,264
121234,23,64686,1,40
121235,64686,23,1,46
121236,23,27855,1,40
121237,27855,23,1,46
121238,59253,3844,2,92
121239,3844,59253,1,40
121240,20212,22,6,359
121241,22,20212,5,1326
121242,22,53047,19,3185
121243,53047,22,17,2267
121244,41056,22,15,2173
121245,22,41056,20,3249
121246,22,45846,26,3745
121247,45846,22,26,2993
121248,42522,22,6,335
121249,22,42522,10,2622
121250,19887,7547,1,46
121251,7547,19887,1,40
121252,28475,80,1,46
121253,80,28475,6,264
121254,22,53721,19,3185
121255,53721,22,17,2267
121256,22,37724,19,3185
121257,37724,22,15,2163
121258,52637,22,17,2267
121259,22,52637,19,3185
121260,22,41392,19,3185
121261,41392,22,19,2371
121262,22,57345,19,3185
121263,57345,22,17,2267
121264,41460,22,28,3763
121265,22,41460,30,4829
121266,22,48042,12,2133
121267,48042,22,17,2068
121268,30082,22,6,400
121269,22,30082,11,4676
121270,22,53750,19,3185
121271,53750,22,18,2319
121272,22,50947,19,3197
121273,50947,22,17,2267
121274,53808,22,12,1808
121275,22,53808,13,2185
121276,22,53522,19,3185
121277,53522,22,17,2267
121278,22834,22,4,231
121279,22,22834,12,8481
121280,22,60484,19,3185
121281,60484,22,17,2267
121282,22,57026,20,3249
121283,57026,22,15,2157
121284,18056,22,6,329
121285,22,18056,9,3542
121286,2073,80,1,46
121287,80,2073,6,264
121288,52975,2375,1,46
121289,2375,52975,1,40
121290,47746,9000,1,46
121291,9000,47746,1,40
121292,14411,22,3,166
121293,22,14411,4,240
121294,39777,23,1,46
121295,23,39777,1,40
121296,43199,80,1,46
121297,80,43199,6,264
121298,25456,22,4,210
121299,22,25456,4,257
121300,5085,5060,1,437
121301,0,3,1,465
121302,30819,80,1,46
121303,80,30819,6,264
121304,45102,80,1,46
121305,80,45102,6,264
121306,59572,23,1,46
121307,23,59572,1,40
121308,19978,22,24,2883
121309,22,19978,26,3745
121310,59834,7547,1,46
121311,7547,59834,1,40
121312,44187,22,7,1029
121313,22,44187,12,4625
121314,24805,22,4,231
121315,22,24805,13,8533
121316,22,34962,5,1285
121317,34962,22,6,340
121318,80,227,1,46
121319,227,80,1,40
121320,4179,22,24,2900
121321,22,4179,26,3745
121322,6707,502,1,46
121323,502,6707,1,40
121324,22,41573,19,3185
121325,41573,22,19,2371
121326,64220,80,1,46
121327,80,64220,6,264
121328,35081,22,17,2283
121329,22,35081,19,3185
121330,25424,22,26,3003
121331,22,25424,26,3745
121332,34880,443,1,46
121333,443,34880,1,40
121334,45270,80,1,46
121335,80,45270,6,264
121336,45592,22,24,2900
121337,22,45592,26,3745
121338,37578,22,7,389
121339,22,37578,10,4513
121340,23849,22,19,2383
121341,22,23849,22,3545
121342,46727,23,1,46
121343,23,46727,1,40
121344,48917,80,1,46
121345,80,48917,6,264
121346,11941,23,1,46
121347,23,11941,1,40
121348,22,29018,34,4425
121349,29018,22,31,4828
121350,1552,22,24,2916
121351,22,1552,26,3745
121352,49782,22,15,2163
121353,22,49782,19,3185
121354,48675,22,4,225
121355,22,48675,10,6630
121356,19588,22,18,2397
121357,22,19588,23,4265
121358,22,41178,5,1285
121359,41178,22,6,340
121360,38099,22,15,2163
121361,22,38099,19,3185
121362,34042,22,13,2060
121363,22,34042,13,2209
121364,21052,5358,1,46
121365,5358,21052,1,40
121366,24183,80,1,46
121367,80,24183,6,264
121368,22,11457,26,3745
121369,11457,22,24,2889
121370,40266,1604,1,70
121371,0,3,1,98
121372,61332,22,2,92
121373,22,61332,1,44
121374,22,58544,19,3185
121375,58544,22,15,2163
121376,22,30888,26,3745
121377,30888,22,26,2993
121378,8849,80,1,46
121379,80,8849,6,264
121380,22,3863,18,2985
121381,3863,22,16,2917
121382,18209,80,1,46
121383,80,18209,6,264
121384,18686,22,6,334
121385,22,18686,6,418
121386,35259,3128,1,46
121387,3128,35259,1,40
121388,22,54716,19,3185
121389,54716,22,17,2267
121390,54366,22,5,236
121391,22,54366,4,213
121392,22,58766,19,3185
121393,58766,22,17,2267
121394,48396,22,15,2163
121395,22,48396,19,3185
121396,59150,22,15,2163
121397,22,59150,19,3185
121398,38941,22,15,1884
121399,22,38941,23,3545
121400,22,48109,26,3745
121401,48109,22,24,2889
121402,61078,80,1,46
121403,80,61078,6,264
121404,22,35653,5,1285
121405,35653,22,6,340
121406,37294,22,17,2267
121407,22,37294,19,3185
121408,22,59589,19,3185
121409,59589,22,17,2267
121410,24646,5358,1,46
121411,5358,24646,1,40
121412,54535,22,13,1632
121413,22,54535,14,2625
121414,24112,23,1,46
121415,23,24112,1,40
121416,22,43198,19,3185
121417,43198,22,15,2163
121418,56153,22,17,2267
